tensor_name	shard	size	dtype	shape	component_class	layer_id	expert_id	semantic_role
model.layers.7.mlp.experts.71.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	71	weight
model.layers.7.mlp.experts.71.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	71	weight
model.layers.7.mlp.experts.72.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	72	weight
model.layers.7.mlp.experts.72.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	72	weight
model.layers.7.mlp.experts.72.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	72	weight
model.layers.7.mlp.experts.73.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	73	weight
model.layers.7.mlp.experts.73.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	73	weight
model.layers.7.mlp.experts.73.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	73	weight
model.layers.7.mlp.experts.74.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	74	weight
model.layers.7.mlp.experts.74.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	74	weight
model.layers.7.mlp.experts.74.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	74	weight
model.layers.7.mlp.experts.75.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	75	weight
model.layers.7.mlp.experts.75.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	75	weight
model.layers.7.mlp.experts.75.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	75	weight
model.layers.7.mlp.experts.76.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	76	weight
model.layers.7.mlp.experts.76.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	76	weight
model.layers.7.mlp.experts.76.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	76	weight
model.layers.7.mlp.experts.77.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	77	weight
model.layers.7.mlp.experts.77.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	77	weight
model.layers.7.mlp.experts.77.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	77	weight
model.layers.7.mlp.experts.78.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	78	weight
model.layers.7.mlp.experts.78.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	78	weight
model.layers.7.mlp.experts.78.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	78	weight
model.layers.7.mlp.experts.79.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	79	weight
model.layers.7.mlp.experts.79.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	79	weight
model.layers.7.mlp.experts.79.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	79	weight
model.layers.7.mlp.experts.8.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	8	weight
model.layers.7.mlp.experts.8.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	8	weight
model.layers.7.mlp.experts.8.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	8	weight
model.layers.7.mlp.experts.80.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	80	weight
model.layers.7.mlp.experts.80.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	80	weight
model.layers.7.mlp.experts.80.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	80	weight
model.layers.7.mlp.experts.81.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	81	weight
model.layers.7.mlp.experts.81.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	81	weight
model.layers.7.mlp.experts.81.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	81	weight
model.layers.7.mlp.experts.82.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	82	weight
model.layers.7.mlp.experts.82.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	82	weight
model.layers.7.mlp.experts.82.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	82	weight
model.layers.7.mlp.experts.83.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	83	weight
model.layers.7.mlp.experts.83.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	83	weight
model.layers.7.mlp.experts.83.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	83	weight
model.layers.7.mlp.experts.84.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	84	weight
model.layers.7.mlp.experts.84.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	84	weight
model.layers.7.mlp.experts.84.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	84	weight
model.layers.7.mlp.experts.85.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	85	weight
model.layers.7.mlp.experts.85.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	85	weight
model.layers.7.mlp.experts.85.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	85	weight
model.layers.7.mlp.experts.86.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	86	weight
model.layers.7.mlp.experts.86.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	86	weight
model.layers.7.mlp.experts.86.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	86	weight
model.layers.7.mlp.experts.87.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	87	weight
model.layers.7.mlp.experts.87.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	87	weight
model.layers.7.mlp.experts.87.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	87	weight
model.layers.7.mlp.experts.88.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	88	weight
model.layers.7.mlp.experts.88.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	88	weight
model.layers.7.mlp.experts.88.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	88	weight
model.layers.7.mlp.experts.89.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	89	weight
model.layers.7.mlp.experts.89.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	89	weight
model.layers.7.mlp.experts.89.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	89	weight
model.layers.7.mlp.experts.9.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	9	weight
model.layers.7.mlp.experts.9.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	9	weight
model.layers.7.mlp.experts.9.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	9	weight
model.layers.7.mlp.experts.90.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	90	weight
model.layers.7.mlp.experts.90.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	90	weight
model.layers.7.mlp.experts.90.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	90	weight
model.layers.7.mlp.experts.91.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	91	weight
model.layers.7.mlp.experts.91.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	91	weight
model.layers.7.mlp.experts.91.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	91	weight
model.layers.7.mlp.experts.92.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	92	weight
model.layers.7.mlp.experts.92.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	92	weight
model.layers.7.mlp.experts.92.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	92	weight
model.layers.7.mlp.experts.93.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	93	weight
model.layers.7.mlp.experts.93.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	93	weight
model.layers.7.mlp.experts.93.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	93	weight
model.layers.7.mlp.experts.94.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	94	weight
model.layers.7.mlp.experts.94.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	94	weight
model.layers.7.mlp.experts.94.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	94	weight
model.layers.7.mlp.experts.95.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	95	weight
model.layers.7.mlp.experts.95.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	95	weight
model.layers.7.mlp.experts.95.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	95	weight
model.layers.7.mlp.experts.96.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	96	weight
model.layers.7.mlp.experts.96.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	96	weight
model.layers.7.mlp.experts.96.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	96	weight
model.layers.7.mlp.experts.97.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	97	weight
model.layers.7.mlp.experts.97.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	97	weight
model.layers.7.mlp.experts.97.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	97	weight
model.layers.7.mlp.experts.98.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	98	weight
model.layers.7.mlp.experts.98.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	98	weight
model.layers.7.mlp.experts.98.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	98	weight
model.layers.7.mlp.experts.99.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	7	99	weight
model.layers.7.mlp.experts.99.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	99	weight
model.layers.7.mlp.experts.99.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	7	99	weight
model.layers.7.mlp.gate.weight	model-00003-of-00016.safetensors	524288	BF16	[128,2048]	ROUTER	7		weight
model.layers.7.post_attention_layernorm.weight	model-00003-of-00016.safetensors	4096	BF16	[2048]	NORM	7		weight
model.layers.7.self_attn.k_norm.weight	model-00003-of-00016.safetensors	256	BF16	[128]	ATTENTION	7		weight
model.layers.7.self_attn.k_proj.weight	model-00003-of-00016.safetensors	2097152	BF16	[512,2048]	ATTENTION	7		weight
model.layers.7.self_attn.o_proj.weight	model-00003-of-00016.safetensors	16777216	BF16	[2048,4096]	ATTENTION	7		weight
model.layers.7.self_attn.q_norm.weight	model-00003-of-00016.safetensors	256	BF16	[128]	ATTENTION	7		weight
model.layers.7.self_attn.q_proj.weight	model-00003-of-00016.safetensors	16777216	BF16	[4096,2048]	ATTENTION	7		weight
model.layers.7.self_attn.v_proj.weight	model-00003-of-00016.safetensors	2097152	BF16	[512,2048]	ATTENTION	7		weight
model.layers.8.input_layernorm.weight	model-00003-of-00016.safetensors	4096	BF16	[2048]	NORM	8		weight
model.layers.8.mlp.experts.0.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	0	weight
model.layers.8.mlp.experts.0.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	0	weight
model.layers.8.mlp.experts.0.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	0	weight
model.layers.8.mlp.experts.1.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	1	weight
model.layers.8.mlp.experts.1.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	1	weight
model.layers.8.mlp.experts.1.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	1	weight
model.layers.8.mlp.experts.10.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	10	weight
model.layers.8.mlp.experts.10.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	10	weight
model.layers.8.mlp.experts.10.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	10	weight
model.layers.8.mlp.experts.100.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	100	weight
model.layers.8.mlp.experts.100.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	100	weight
model.layers.8.mlp.experts.100.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	100	weight
model.layers.8.mlp.experts.101.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	101	weight
model.layers.8.mlp.experts.101.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	101	weight
model.layers.8.mlp.experts.101.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	101	weight
model.layers.8.mlp.experts.102.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	102	weight
model.layers.8.mlp.experts.102.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	102	weight
model.layers.8.mlp.experts.102.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	102	weight
model.layers.8.mlp.experts.103.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	103	weight
model.layers.8.mlp.experts.103.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	103	weight
model.layers.8.mlp.experts.103.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	103	weight
model.layers.8.mlp.experts.104.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	104	weight
model.layers.8.mlp.experts.104.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	104	weight
model.layers.8.mlp.experts.104.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	104	weight
model.layers.8.mlp.experts.105.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	105	weight
model.layers.8.mlp.experts.105.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	105	weight
model.layers.8.mlp.experts.105.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	105	weight
model.layers.8.mlp.experts.106.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	106	weight
model.layers.8.mlp.experts.106.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	106	weight
model.layers.8.mlp.experts.106.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	106	weight
model.layers.8.mlp.experts.107.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	107	weight
model.layers.8.mlp.experts.107.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	107	weight
model.layers.8.mlp.experts.107.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	107	weight
model.layers.8.mlp.experts.108.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	108	weight
model.layers.8.mlp.experts.108.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	108	weight
model.layers.8.mlp.experts.108.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	108	weight
model.layers.8.mlp.experts.109.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	109	weight
model.layers.8.mlp.experts.109.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	109	weight
model.layers.8.mlp.experts.109.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	109	weight
model.layers.8.mlp.experts.11.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	11	weight
model.layers.8.mlp.experts.11.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	11	weight
model.layers.8.mlp.experts.11.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	11	weight
model.layers.8.mlp.experts.110.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	110	weight
model.layers.8.mlp.experts.110.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	110	weight
model.layers.8.mlp.experts.110.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	110	weight
model.layers.8.mlp.experts.111.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	111	weight
model.layers.8.mlp.experts.111.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	111	weight
model.layers.8.mlp.experts.111.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	111	weight
model.layers.8.mlp.experts.112.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	112	weight
model.layers.8.mlp.experts.112.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	112	weight
model.layers.8.mlp.experts.112.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	112	weight
model.layers.8.mlp.experts.113.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	113	weight
model.layers.8.mlp.experts.113.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	113	weight
model.layers.8.mlp.experts.113.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	113	weight
model.layers.8.mlp.experts.114.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	114	weight
model.layers.8.mlp.experts.114.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	114	weight
model.layers.8.mlp.experts.114.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	114	weight
model.layers.8.mlp.experts.115.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	115	weight
model.layers.8.mlp.experts.115.gate_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	115	weight
model.layers.8.mlp.experts.115.up_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[768,2048]	EXPERT	8	115	weight
model.layers.8.mlp.experts.116.down_proj.weight	model-00003-of-00016.safetensors	3145728	BF16	[2048,768]	EXPERT	8	116	weight
