evidence_class	frozen_fast64_framework_sha	workload	dimension	physical_point_kib	mode	modeled_pool	row_disposition	compact_evidence_path	compact_evidence_sha256	raw_metric	raw_value	normalization	denominator	normalized_value	unit	formula	provenance
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	507779	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per 1M lower requests	oo_immediate_reclaims / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per 1M instructions	oo_deferred_reclaims / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	244231	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per simulated cycle	oo_deferred_reclaims / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	15630784	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per SM-cycle	oo_deferred_reclaims / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_deferred_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	507779	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_deferred_reclaims events per 1M lower requests	oo_deferred_reclaims / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_final_ref_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_final_ref_reclaims events per 1M instructions	oo_final_ref_reclaims / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_final_ref_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	244231	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_final_ref_reclaims events per simulated cycle	oo_final_ref_reclaims / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_final_ref_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	15630784	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_final_ref_reclaims events per SM-cycle	oo_final_ref_reclaims / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_final_ref_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	507779	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_final_ref_reclaims events per 1M lower requests	oo_final_ref_reclaims / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_wakeups	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_wakeups events per 1M instructions	oo_wakeups / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_wakeups	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	244231	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_wakeups events per simulated cycle	oo_wakeups / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_wakeups	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	15630784	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_wakeups events per SM-cycle	oo_wakeups / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_wakeups	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	507779	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_wakeups events per 1M lower requests	oo_wakeups / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	cycles	172795	per_1m_instructions	444467849	388.768277365	cycles per 1M instructions	cycles / instruction * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_created	502450	per_1m_instructions	444467849	1130.452970064	lower_requests_created events per 1M instructions	lower_requests_created / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_created	502450	per_simulated_cycle	172795	2.907780896	lower_requests_created events per simulated cycle	lower_requests_created / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_created	502450	per_sm_cycle	11058880	0.045434077	lower_requests_created events per SM-cycle	lower_requests_created / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_issued	502450	per_1m_instructions	444467849	1130.452970064	lower_requests_issued events per 1M instructions	lower_requests_issued / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_issued	502450	per_simulated_cycle	172795	2.907780896	lower_requests_issued events per simulated cycle	lower_requests_issued / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_issued	502450	per_sm_cycle	11058880	0.045434077	lower_requests_issued events per SM-cycle	lower_requests_issued / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_requests_issued	502450	per_1m_lower_requests	502450	1000000.000000000	lower_requests_issued events per 1M lower requests	lower_requests_issued / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_responses	502450	per_1m_instructions	444467849	1130.452970064	lower_responses events per 1M instructions	lower_responses / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_responses	502450	per_simulated_cycle	172795	2.907780896	lower_responses events per simulated cycle	lower_responses / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_responses	502450	per_sm_cycle	11058880	0.045434077	lower_responses events per SM-cycle	lower_responses / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	lower_responses	502450	per_1m_lower_requests	502450	1000000.000000000	lower_responses events per 1M lower requests	lower_responses / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_accesses	2119800	per_1m_instructions	444467849	4769.298847530	l2_accesses events per 1M instructions	l2_accesses / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_accesses	2119800	per_simulated_cycle	172795	12.267716080	l2_accesses events per simulated cycle	l2_accesses / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_accesses	2119800	per_sm_cycle	11058880	0.191683064	l2_accesses events per SM-cycle	l2_accesses / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_accesses	2119800	per_1m_lower_requests	502450	4218927.256443427	l2_accesses events per 1M lower requests	l2_accesses / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_misses	291654	per_1m_instructions	444467849	656.186945031	l2_misses events per 1M instructions	l2_misses / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_misses	291654	per_simulated_cycle	172795	1.687861339	l2_misses events per simulated cycle	l2_misses / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_misses	291654	per_sm_cycle	11058880	0.026372833	l2_misses events per SM-cycle	l2_misses / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_misses	291654	per_1m_lower_requests	502450	580463.727734103	l2_misses events per 1M lower requests	l2_misses / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_reservation_fails	7260	per_1m_instructions	444467849	16.334139840	l2_reservation_fails events per 1M instructions	l2_reservation_fails / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_reservation_fails	7260	per_simulated_cycle	172795	0.042015105	l2_reservation_fails events per simulated cycle	l2_reservation_fails / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_reservation_fails	7260	per_sm_cycle	11058880	0.000656486	l2_reservation_fails events per SM-cycle	l2_reservation_fails / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	OO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_oo.json	83c82dcd774b95c8edcbb065d3c7720be060a6e1a73a36edcae09f394ef1bccd	l2_reservation_fails	7260	per_1m_lower_requests	502450	14449.198925266	l2_reservation_fails events per 1M lower requests	l2_reservation_fails / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
