seed	budget	roi	metric	reference_value	estimate	absolute_error	relative_error_fraction	relative_error_percent	interpretation
15020	24	prefill	vm_l2_tlb_misses	45227	20875.3333333	24351.6666667	0.538432057547	53.8432057547	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	vm_translation_walk_starts	20816	7842.66666667	12973.3333333	0.623238534461	62.3238534461	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	vm_pte_requests	20899	7842.66666667	13056.3333333	0.624734835798	62.4734835798	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	vm_pte_dram_responses	8629	2018.33333333	6610.66666667	0.766098814077	76.6098814077	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	gpu_sim_cycle	34564626	7133846.66667	27430779.3333	0.793608451986	79.3608451986	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_l1_tlb_accesses	76015393	2367568.33333	73647824.6667	0.968854093363	96.8854093363	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_l1_tlb_misses	57947	32930	25017	0.431722090876	43.1722090876	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_l2_tlb_accesses	57947	32930	25017	0.431722090876	43.1722090876	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_l2_tlb_misses	22220	9435	12785	0.575382538254	57.5382538254	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_translation_walk_starts	15691	2220	13471	0.858517621567	85.8517621567	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_pte_requests	15796	2281.66666667	13514.3333333	0.85555414873	85.555414873	predeclared random-selection variability only; not a context-bias or population CI
15020	24	decode1	vm_pte_dram_responses	4134	801.666666667	3332.33333333	0.80607966457	80.607966457	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	gpu_sim_cycle	62490238	67242632.8696	4752394.86957	0.0760501963453	7.60501963453	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_l1_tlb_accesses	94168155	113188634.783	19020479.7826	0.201984203499	20.1984203499	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_l1_tlb_misses	1119527	920179.478261	199347.521739	0.178064058963	17.8064058963	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_l2_tlb_accesses	1119527	920179.478261	199347.521739	0.178064058963	17.8064058963	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_l2_tlb_misses	45227	31681.5652174	13545.4347826	0.299498856493	29.9498856493	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_translation_walk_starts	20816	14742.6086957	6073.39130435	0.291765531531	29.1765531531	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_pte_requests	20899	14772.6956522	6126.30434783	0.293138635716	29.3138635716	predeclared random-selection variability only; not a context-bias or population CI
15020	48	prefill	vm_pte_dram_responses	8629	3911.30434783	4717.69565217	0.546725652124	54.6725652124	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	gpu_sim_cycle	34564626	21121198.4	13443427.6	0.388936006425	38.8936006425	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_l1_tlb_accesses	76015393	43862641.6	32152751.4	0.422976848913	42.2976848913	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_l1_tlb_misses	57947	41706.4	16240.6	0.280266450377	28.0266450377	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_l2_tlb_accesses	57947	41706.4	16240.6	0.280266450377	28.0266450377	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_l2_tlb_misses	22220	8968.8	13251.2	0.596363636364	59.6363636364	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_translation_walk_starts	15691	4440	11251	0.717035243133	71.7035243133	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_pte_requests	15796	4440	11356	0.718916181312	71.8916181312	predeclared random-selection variability only; not a context-bias or population CI
15020	48	decode1	vm_pte_dram_responses	4134	1124.8	3009.2	0.727914852443	72.7914852443	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	gpu_sim_cycle	62490238	22524254	39965984	0.639555637474	63.9555637474	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_l1_tlb_accesses	94168155	19498138	74670017	0.792943400027	79.2943400027	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_l1_tlb_misses	1119527	638716	480811	0.429476913018	42.9476913018	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_l2_tlb_accesses	1119527	638716	480811	0.429476913018	42.9476913018	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_l2_tlb_misses	45227	96188	50961	1.12678267407	112.678267407	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_translation_walk_starts	20816	11418	9398	0.451479631053	45.1479631053	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_pte_requests	20899	11418	9481	0.453658069764	45.3658069764	predeclared random-selection variability only; not a context-bias or population CI
15021	8	prefill	vm_pte_dram_responses	8629	3287	5342	0.619075211496	61.9075211496	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	gpu_sim_cycle	34564626	7081245	27483381	0.795130287248	79.5130287248	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_l1_tlb_accesses	76015393	1088725	74926668	0.98567757191	98.567757191	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_l1_tlb_misses	57947	32560	25387	0.438107235922	43.8107235922	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_l2_tlb_accesses	57947	32560	25387	0.438107235922	43.8107235922	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_l2_tlb_misses	22220	5365	16855	0.758550855086	75.8550855086	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_translation_walk_starts	15691	370	15321	0.976419603594	97.6419603594	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_pte_requests	15796	370	15426	0.976576348443	97.6576348443	predeclared random-selection variability only; not a context-bias or population CI
15021	8	decode1	vm_pte_dram_responses	4134	185	3949	0.955249153362	95.5249153362	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	gpu_sim_cycle	62490238	14580555.3333	47909682.6667	0.766674671117	76.6674671117	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_l1_tlb_accesses	94168155	12293956.6667	81874198.3333	0.869446771399	86.9446771399	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_l1_tlb_misses	1119527	584970.666667	534556.333333	0.47748409224	47.748409224	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_l2_tlb_accesses	1119527	584970.666667	534556.333333	0.47748409224	47.748409224	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_l2_tlb_misses	45227	4036.66666667	41190.3333333	0.910746530465	91.0746530465	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_translation_walk_starts	20816	230.666666667	20585.3333333	0.988918780425	98.8918780425	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_pte_requests	20899	230.666666667	20668.3333333	0.988962789288	98.8962789288	predeclared random-selection variability only; not a context-bias or population CI
15021	12	prefill	vm_pte_dram_responses	8629	115.333333333	8513.66666667	0.986634217947	98.6634217947	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	gpu_sim_cycle	34564626	10095203.3333	24469422.6667	0.707932516518	70.7932516518	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_l1_tlb_accesses	76015393	13077033.3333	62938359.6667	0.827968615076	82.7968615076	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_l1_tlb_misses	57947	56733.3333333	1213.66666667	0.0209444262286	2.09444262286	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_l2_tlb_accesses	57947	56733.3333333	1213.66666667	0.0209444262286	2.09444262286	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_l2_tlb_misses	22220	9126.66666667	13093.3333333	0.589258925893	58.9258925893	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_translation_walk_starts	15691	986.666666667	14704.3333333	0.937118942918	93.7118942918	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_pte_requests	15796	986.666666667	14809.3333333	0.93753692918	93.753692918	predeclared random-selection variability only; not a context-bias or population CI
15021	12	decode1	vm_pte_dram_responses	4134	370	3764	0.910498306725	91.0498306725	predeclared random-selection variability only; not a context-bias or population CI
15021	24	prefill	gpu_sim_cycle	62490238	47818353.3333	14671884.6667	0.234786826491	23.4786826491	predeclared random-selection variability only; not a context-bias or population CI
15021	24	prefill	vm_l1_tlb_accesses	94168155	69434011.3333	24734143.6667	0.262659321154	26.2659321154	predeclared random-selection variability only; not a context-bias or population CI
15021	24	prefill	vm_l1_tlb_misses	1119527	682658	436869	0.390226408117	39.0226408117	predeclared random-selection variability only; not a context-bias or population CI
15021	24	prefill	vm_l2_tlb_accesses	1119527	682658	436869	0.390226408117	39.0226408117	predeclared random-selection variability only; not a context-bias or population CI
