scenario	phase	decode_step	global_launch_index	exact_function	grid	block	occurrence	occurrences_at_selector	model_authority	input_authority	driver_sha256	classification	traceg_audit	producer_compatibility
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57843	void at::native::<unnamed>::indexSelectSmallIndex<c10::Half, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)	7,1,1	128,1,1	1	1	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57859	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	4,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57870	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1	48	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57865	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	2,1,1	128,1,1	1	48	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57877	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	3681,1,1	128,1,1	1	48	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57866	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	1,1,1	128,1,1	1	48	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57856	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	1,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57852	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	1,1,1	128,1,1	1	2	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57860	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57845	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	1,1,1	128,1,1	1	1	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57854	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	2,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57892	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	10,1,1	128,1,1	1	24	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57850	void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	1	2	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57894	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	10,1,1	128,1,1	1	24	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57861	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57857	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57874	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	1,1,1	128,1,1	1	24	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57869	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2,1,1	128,1,1	1	72	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57848	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	1	1	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57858	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57849	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1,1,1	128,1,1	1	1	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57855	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2,1,1	128,1,1	1	49	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57846	void gemmk1_kernel<int, float, (int)256, (int)5, (bool)1, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)	1,1,1	256,1,1	1	1	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57880	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)64, (int)256, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)64, (int)256, (int)4, cutlass::half_t>>, (int)8, (int)4, (bool)1>(pytorch_flash::Flash_fwd_params)	2,1,1	128,1,1	1	24	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	55	57879	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)64, (int)256, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)64, (int)256, (int)4, cutlass::half_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	1,9,14	128,1,1	1	24	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	56	58944	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	1216,1,1	16,4,1	1	48	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	56	59947	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	18992,1,1	8,8,1	1	1	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	56	58948	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	16,4,1	1	24	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
T2048_D128_ACCEPTED_S2_TEXT	DECODE	56	58915	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	224,1,1	32,4,1	1	48	Qwen/Qwen2.5-0.5B-Instruct@7ae557604adf67be50417f59c2c2f167def9a775	ACCEPTED_FROZEN_S2_TEXT_CONTINUED_DECODE;token_sha256=0ab5bfe82130720edcbeac23c83b44b16cd8d21e4ccd5b4ee41c465c9159b4f9	715cd144995d065a195d79aa39e14297c4405366132243fead67494f6b8329ed	CAPTURE_READY	NODE164_TRACEG_NOT_FOUND_BY_READ_ONLY_PATH_AUDIT	NVBIT1771_READY_IF_GLOBAL_INDEX_PHASE_GRID_BLOCK_EXACTLY_BOUND
