roi	comparison	ranking_mode	rank	compute_index	trace_filename	semantic_kernel_name	operator_class	layer_id	evidence_kind	baseline_cycle	candidate_cycle	cycle_delta	baseline_cycle_share	l1_tlb_miss_delta	l2_tlb_miss_delta	translation_walk_delta	pte_request_delta	pte_dram_response_delta	requester_translation_latency_delta	segment_hit_delta	segment_l2_suppressed_delta	subentry_hit_delta	subentry_miss_delta	l1d_cache_tx_delta	l2_cache_tx_delta	l1d_reservation_fail_delta	l2_reservation_fail_delta	kernel_cache_outcome_delta
decode1	F8-L10_vs_F0	ABSOLUTE	580	735	kernel-2231-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_17rsqrt_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE0_clEvENKUlvE0_clEvEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	5619	5620	1	0.00016256504554685474	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	NONE
decode1	F8-L10_vs_F0	ABSOLUTE	581	737	kernel-2233-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_25bfloat16_copy_kernel_cudaERNS_18TensorIteratorBaseEEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	5762	5761	-1	0.00016670222324986243	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	NONE
decode1	F8-L20_vs_F0	IMPROVEMENT	1	171	kernel-1641-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native40_GLOBAL__N__0f1a8107_8_Shape_cu_49f7391c19CatArrayBatchedCopyINS1_10OpaqueTypeILj2EEEjLi4ELi64ELi64EEEvPT_NS1_25CatArrInputTensorMetadataIS5_T0_XT2_EXT3_EEENS1_16TensorSizeStrideIS8_Lj4EEEiS8_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15259	13073	-2186	0.0004414628990922685	-3	-1	-1	-1	0	2555	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-1	0	0	m4c_telemetry_l2:PTE_L3:HIT=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	2	649	kernel-2141-ctx_0x55d98da1ddf0.traceg.xz	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	14	DIRECT_PARAMETER_RANGE	31229	29315	-1914	0.0009034959614491417	16066	-58	-32	-32	-9	113567	16384	16384	UNATTRIBUTED	UNATTRIBUTED	0	26504	0	26536	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-1893;m4c_telemetry_l2:DATA_UNKNOWN:MISS=2277;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=25506;m4c_telemetry_l2:DATA_WEIGHT:MISS=-384;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=1030;m4c_telemetry_l2:PTE_L3:HIT=-13;m4c_telemetry_l2:PTE_L3:MISS=-19
decode1	F8-L20_vs_F0	IMPROVEMENT	3	308	kernel-1784-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15348	13736	-1612	0.0004440377859144201	1	0	0	0	0	2898	0	0	UNATTRIBUTED	UNATTRIBUTED	0	92	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=-47;m4c_telemetry:DATA_KV_CACHE:MISS=47;m4c_telemetry:DATA_UNKNOWN:HIT=-47;m4c_telemetry:DATA_UNKNOWN:MISS=47;m4c_telemetry_l2:DATA_KV_CACHE:HIT=46;m4c_telemetry_l2:DATA_UNKNOWN:HIT=46
decode1	F8-L20_vs_F0	IMPROVEMENT	4	623	kernel-2113-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15879	14303	-1576	0.0004594003129095046	1	0	0	0	0	2996	0	0	UNATTRIBUTED	UNATTRIBUTED	0	40	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=-31;m4c_telemetry:DATA_KV_CACHE:MISS=31;m4c_telemetry:DATA_UNKNOWN:HIT=-31;m4c_telemetry:DATA_UNKNOWN:MISS=31;m4c_telemetry_l2:DATA_KV_CACHE:HIT=20;m4c_telemetry_l2:DATA_UNKNOWN:HIT=20
decode1	F8-L20_vs_F0	IMPROVEMENT	5	153	kernel-1623-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	3	DIRECT_PARAMETER_RANGE	9914	8365	-1549	0.0002868250332001278	480	-32	-1	-2	-2	-28576	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-3679	0	-3677	m4c_telemetry_l2:DATA_UNKNOWN:HIT=9;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-9;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-3127;m4c_telemetry_l2:DATA_WEIGHT:HIT=-2;m4c_telemetry_l2:DATA_WEIGHT:MISS=2;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-550;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	6	288	kernel-1764-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	6	DIRECT_PARAMETER_RANGE	9815	8353	-1462	0.0002839608332518917	480	-32	-1	-2	-2	-28544	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-1061	0	-1059	m4c_telemetry_l2:DATA_UNKNOWN:HIT=1;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-1;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-1016;m4c_telemetry_l2:DATA_WEIGHT:HIT=-9;m4c_telemetry_l2:DATA_WEIGHT:MISS=9;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-43;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	7	603	kernel-2093-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	13	DIRECT_PARAMETER_RANGE	9777	8327	-1450	0.00028286144337277076	480	-32	-1	-2	-2	-28546	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-3863	0	-3861	m4c_telemetry_l2:DATA_UNKNOWN:HIT=3;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-3;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-3119;m4c_telemetry_l2:DATA_WEIGHT:HIT=3;m4c_telemetry_l2:DATA_WEIGHT:MISS=-3;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-742;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	8	423	kernel-1905-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	9	DIRECT_PARAMETER_RANGE	9755	8320	-1435	0.00028222495449538494	480	-32	-1	-2	-2	-28340	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-391	0	-389	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-10;m4c_telemetry_l2:DATA_UNKNOWN:MISS=10;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=903;m4c_telemetry_l2:DATA_WEIGHT:HIT=-6;m4c_telemetry_l2:DATA_WEIGHT:MISS=6;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-1292;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	9	0	kernel-1464-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native44_GLOBAL__N__50c743a2_11_Indexing_cu_89862edb21indexSelectSmallIndexIN3c108BFloat16EljLin1ELin1ELin1EEEvNS_4cuda6detail10TensorInfoIT_T1_EENS7_IKS8_S9_EENS7_IKT0_S9_EEiiS9_l	EMBEDDING_OUTPUT	NA	DIRECT_PARAMETER_RANGE	17451	16060	-1391	0.0005048803363299809	496	-16	-1	-3	-3	-18632	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-1	0	2	m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=2;m4c_telemetry_l2:PTE_L1:MISS=-1;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	10	173	kernel-1643-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15795	14427	-1368	0.0004569700826503952	3	0	0	0	0	3205	0	0	UNATTRIBUTED	UNATTRIBUTED	0	8	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=16;m4c_telemetry:DATA_KV_CACHE:MISS=-16;m4c_telemetry:DATA_UNKNOWN:HIT=16;m4c_telemetry:DATA_UNKNOWN:MISS=-16;m4c_telemetry_l2:DATA_KV_CACHE:HIT=4;m4c_telemetry_l2:DATA_UNKNOWN:HIT=4
decode1	F8-L20_vs_F0	IMPROVEMENT	11	218	kernel-1690-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15845	14517	-1328	0.0004584166482808175	-2	0	0	0	0	2733	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-64	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=28;m4c_telemetry:DATA_KV_CACHE:MISS=-28;m4c_telemetry:DATA_UNKNOWN:HIT=28;m4c_telemetry:DATA_UNKNOWN:MISS=-28;m4c_telemetry_l2:DATA_KV_CACHE:HIT=-32;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-32
decode1	F8-L20_vs_F0	IMPROVEMENT	12	468	kernel-1952-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	10	DIRECT_PARAMETER_RANGE	9847	8557	-1290	0.00028488663525536197	480	-32	-1	-2	-2	-28546	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-1340	0	-1338	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-15;m4c_telemetry_l2:DATA_UNKNOWN:MISS=15;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-843;m4c_telemetry_l2:DATA_WEIGHT:HIT=-3;m4c_telemetry_l2:DATA_WEIGHT:MISS=3;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-495;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	13	693	kernel-2187-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	15	DIRECT_PARAMETER_RANGE	9891	8605	-1286	0.00028615961301013356	480	-32	-1	-2	-2	-28576	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-1889	0	-1887	m4c_telemetry_l2:DATA_UNKNOWN:HIT=14;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-14;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-1143;m4c_telemetry_l2:DATA_WEIGHT:HIT=12;m4c_telemetry_l2:DATA_WEIGHT:MISS=-12;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-744;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	14	378	kernel-1858-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	8	DIRECT_PARAMETER_RANGE	9592	8323	-1269	0.00027750915054020834	477	-32	-1	-2	-2	-28819	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-387	0	-385	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-2;m4c_telemetry_l2:DATA_UNKNOWN:MISS=2;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=112;m4c_telemetry_l2:DATA_WEIGHT:HIT=-8;m4c_telemetry_l2:DATA_WEIGHT:MISS=8;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-497;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	15	559	kernel-2047-ctx_0x55d98da1ddf0.traceg.xz	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	12	DIRECT_PARAMETER_RANGE	31266	30010	-1256	0.0009045664200156542	16079	-92	-35	-35	-9	84554	16398	16398	UNATTRIBUTED	UNATTRIBUTED	0	3368	0	3403	m4c_telemetry_l2:DATA_UNKNOWN:HIT=333;m4c_telemetry_l2:DATA_UNKNOWN:MISS=30;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=1689;m4c_telemetry_l2:DATA_WEIGHT:MISS=-363;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=1714;m4c_telemetry_l2:PTE_L3:HIT=-19;m4c_telemetry_l2:PTE_L3:MISS=-16
decode1	F8-L20_vs_F0	IMPROVEMENT	16	63	kernel-1529-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	1	DIRECT_PARAMETER_RANGE	9568	8326	-1242	0.0002768147990376057	478	-32	-1	-2	-2	-28729	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-2159	0	-2157	m4c_telemetry_l2:DATA_UNKNOWN:HIT=5;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-5;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-1924;m4c_telemetry_l2:DATA_WEIGHT:HIT=-1;m4c_telemetry_l2:DATA_WEIGHT:MISS=1;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-233;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	17	648	kernel-2140-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	14	DIRECT_PARAMETER_RANGE	9572	8340	-1232	0.00027693052428803946	477	-32	-1	-2	-2	-28819	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-1990	0	-1988	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-16;m4c_telemetry_l2:DATA_UNKNOWN:MISS=16;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-684;m4c_telemetry_l2:DATA_WEIGHT:HIT=-13;m4c_telemetry_l2:DATA_WEIGHT:MISS=13;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-1304;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	18	334	kernel-1812-ctx_0x55d98da1ddf0.traceg.xz	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	7	DIRECT_PARAMETER_RANGE	30636	29406	-1230	0.0008863396930723336	16065	-121	-36	-36	-10	84550	16384	16384	UNATTRIBUTED	UNATTRIBUTED	0	566	0	602	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-555;m4c_telemetry_l2:DATA_UNKNOWN:MISS=939;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=112;m4c_telemetry_l2:DATA_WEIGHT:MISS=-384;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=490;m4c_telemetry_l2:PTE_L3:HIT=-15;m4c_telemetry_l2:PTE_L3:MISS=-21
decode1	F8-L20_vs_F0	IMPROVEMENT	19	665	kernel-2157-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native40_GLOBAL__N__0f1a8107_8_Shape_cu_49f7391c19CatArrayBatchedCopyINS1_10OpaqueTypeILj2EEEjLi4ELi64ELi64EEEvPT_NS1_25CatArrInputTensorMetadataIS5_T0_XT2_EXT3_EEENS1_16TensorSizeStrideIS8_Lj4EEEiS8_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15607	14459	-1148	0.0004515309958800075	-18	-34	-1	-1	-1	-11683	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-1	0	0	m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	20	307	kernel-1783-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	16189	15085	-1104	0.00046836901981812273	-3	-34	-2	-2	-2	-7412	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-54	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=30;m4c_telemetry:DATA_KV_CACHE:MISS=-30;m4c_telemetry:DATA_UNKNOWN:HIT=30;m4c_telemetry:DATA_UNKNOWN:MISS=-30;m4c_telemetry_l2:DATA_KV_CACHE:HIT=-26;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-26;m4c_telemetry_l2:PTE_L3:MISS=-2
decode1	F8-L20_vs_F0	IMPROVEMENT	21	532	kernel-2018-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	15826	14748	-1078	0.00045786695334125704	1	0	0	0	0	2858	0	0	UNATTRIBUTED	UNATTRIBUTED	0	76	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=-4;m4c_telemetry:DATA_KV_CACHE:MISS=4;m4c_telemetry:DATA_UNKNOWN:HIT=-4;m4c_telemetry:DATA_UNKNOWN:MISS=4;m4c_telemetry_l2:DATA_KV_CACHE:HIT=38;m4c_telemetry_l2:DATA_UNKNOWN:HIT=38
decode1	F8-L20_vs_F0	IMPROVEMENT	22	604	kernel-2094-ctx_0x55d98da1ddf0.traceg.xz	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	13	DIRECT_PARAMETER_RANGE	30374	29300	-1074	0.0008787596891689208	16066	-126	-36	-36	-10	95742	16384	16384	UNATTRIBUTED	UNATTRIBUTED	0	35762	0	35798	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-651;m4c_telemetry_l2:DATA_UNKNOWN:MISS=958;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=33394;m4c_telemetry_l2:DATA_WEIGHT:MISS=-307;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=2404;m4c_telemetry_l2:PTE_L3:HIT=-16;m4c_telemetry_l2:PTE_L3:MISS=-20
decode1	F8-L20_vs_F0	IMPROVEMENT	23	108	kernel-1576-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	2	DIRECT_PARAMETER_RANGE	9563	8501	-1062	0.00027667014247456347	480	-32	-1	-2	-2	-28544	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-224	0	-222	m4c_telemetry_l2:DATA_UNKNOWN:HIT=3;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-3;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=805;m4c_telemetry_l2:DATA_WEIGHT:HIT=1;m4c_telemetry_l2:DATA_WEIGHT:MISS=-1;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-1027;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	24	198	kernel-1670-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	4	DIRECT_PARAMETER_RANGE	9351	8314	-1037	0.000270536704201573	480	-32	-1	-2	-2	-28576	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-218	0	-216	m4c_telemetry_l2:DATA_UNKNOWN:HIT=2;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-2;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=515;m4c_telemetry_l2:DATA_WEIGHT:HIT=16;m4c_telemetry_l2:DATA_WEIGHT:MISS=-16;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-731;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	25	558	kernel-2046-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	12	DIRECT_PARAMETER_RANGE	10157	9123	-1034	0.00029385534216398	480	-32	-1	-2	-2	-28576	512	512	UNATTRIBUTED	UNATTRIBUTED	0	-704	0	-702	m4c_telemetry_l2:DATA_UNKNOWN:HIT=4;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-4;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-687;m4c_telemetry_l2:DATA_WEIGHT:HIT=8;m4c_telemetry_l2:DATA_WEIGHT:MISS=-8;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-15;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
decode1	F8-L20_vs_F0	IMPROVEMENT	26	713	kernel-2207-ctx_0x55d98da1ddf0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	14837	13886	-951	0.00042925388517150455	1	0	0	0	0	2909	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-108	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=43;m4c_telemetry:DATA_KV_CACHE:MISS=-43;m4c_telemetry:DATA_UNKNOWN:HIT=43;m4c_telemetry:DATA_UNKNOWN:MISS=-43;m4c_telemetry_l2:DATA_KV_CACHE:HIT=-54;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-54
